Day,Canada,France,Germany,India,United Kingdom,United States
2021/12/4,5776.073,7261.9146,10830.65,6144.862,6441.133,5280.3247
2021/12/5,5887.901,7359.763,11002.771,5569.159,6447.446,5339.279
2021/12/6,6050.9707,7746.9497,11277.964,5534.803,6462.117,5410.465
2021/12/7,6310.9023,8193.239,11540.887,5502.835,6436.2446,5402.6353
2021/12/8,6552.0444,8490.617,11794.575,5447.796,6435.2954,5293.926
2021/12/9,6732.553,8838.783,12022.289,5249.3813,6539.2397,5189.702
2021/12/10,4379.951,9185.607,12270.704,5075.892,6625.0073,5048.3193
2021/12/11,4430.038,9437.606,12609.652,5380.658,6805.6235,4951.636
2021/12/12,4439.5615,9556.576,12684.997,5275.1924,7039.792,4909.551
2021/12/13,4507.4185,9785.09,12778.792,5186.179,7435.061,4817.4253
2021/12/14,4796.2407,10113.925,13029.475,5444.92,8033.785,4736.964
2021/12/15,5086.3027,10390.287,13261.61,5272.648,8759.313,4650.316
2021/12/16,5522.916,10663.578,13498.538,4835.327,9616.587,4550.473
2021/12/17,5836.3677,10864.97,13592.407,5310.8877,10548.397,4474.9995
2021/12/18,6303.741,10962.211,13455.961,4566.3877,11406.0205,4416.7656
2021/12/19,6685.874,11039.132,13509.544,4512.909,12387.629,4420.0938
2021/12/20,7151.2163,11083.575,13656.5625,4485.648,13280.045,4514.515
2021/12/21,7807.157,10914.602,13469.438,4232.352,13979.931,4619.821
2021/12/22,8437.17,10650.266,12886.834,3865.0098,14232.326,4679.263
2021/12/23,9084.021,9886.006,11541.399,4182.2207,13699.555,4581.991
2021/12/24,9202.083,8113.2183,9450.718,3927.6204,12162.451,3922.2847
2021/12/25,8657.841,6893.9136,7564.6953,4101.4688,10040.983,3451.924
2021/12/26,7931.581,6595.9126,7077.2344,3838.734,8170.873,3383.6218
2021/12/27,6966.387,6266.5503,6587.256,3830.8354,6760.038,3249.8518
2021/12/28,6398.2256,5979.626,5749.5234,3763.1033,5326.37,3131.476
2021/12/29,6704.0967,5794.7837,4868.2046,4424.3066,4444.5874,3051.2302
2021/12/30,6231.866,5746.713,4554.19,4058.565,4010.4797,3081.8596
2021/12/31,6120.966,5760.1997,4572.3296,4440.6714,4032.2856,3181.0208
2022/1/1,6182.07,5763.241,4573.5356,4017.6553,4056.497,3228.41
2022/1/2,6212.6313,5782.3447,4729.0957,4194.7075,4294.1543,3235.6165
2022/1/3,6403.5615,5905.1685,4518.473,4618.0825,4032.0217,3115.0896
2022/1/4,7312.56,6107.593,4439.1685,4636.267,3843.6465,2995.214
2022/1/5,6857.621,6334.0845,4638.204,4711.195,3438.2153,2898.707
2022/1/6,7143.367,6900.572,4974.604,5339.1187,3049.0166,2866.8745
2022/1/7,7492.0054,8481.779,6176.7007,5685.1777,3208.376,3302.4167
2022/1/8,8109.043,9639.151,7011.4126,5405.6743,3825.4507,3693.5098
2022/1/9,8839.219,9840.432,7064.144,6125.404,3939.9285,3693.7297
2022/1/10,9896.299,9783.308,7196.862,5982.8433,3948.098,3700.4194
2022/1/11,9492.006,9559.079,7358.6685,6565.637,3736.624,3655.6946
2022/1/12,9531.631,9289.109,7467.7505,6223.089,3439.7595,3597.4458
2022/1/13,9550.932,8909.534,7728.3843,6206.547,3178.4358,3525.4316
2022/1/14,9464.098,8540.573,7750.8647,5099.9023,2933.6924,3449.5671
2022/1/15,9382.404,8316.689,7661.2153,5775.842,2673.5422,3340.7563
2022/1/16,9367.126,8202.844,7609.2173,5310.7764,2507.702,3295.8218
2022/1/17,9470.056,7785.899,7475.409,5175.4595,2342.8845,3112.792
2022/1/18,8899.94,7283.489,7230.3037,3824.8645,2206.4878,2983.7783
2022/1/19,8712.866,6814.08,6890.0015,4826.0137,2074.7341,2844.1577
2022/1/20,8305.655,6304.9707,6658.883,4651.658,1974.4021,2695.0051
2022/1/21,7986.4004,5763.1743,6349.887,5325.182,1889.0598,2532.8042
2022/1/22,7746.053,5437.237,6059.8496,5156.3193,1778.249,2462.163
2022/1/23,7601.92,5330.109,5980.399,5162.8696,1714.9453,2437.1265
2022/1/24,7194.105,5062.3574,5769.6147,4766.159,1686.0258,2425.674
2022/1/25,7430.839,4756.3687,5511.3525,5442.597,1630.9441,2343.072
2022/1/26,7086.064,4554.341,5210.1616,4382.862,1603.9752,2264.0947
2022/1/27,6866.8467,4312.267,4884.8354,3886.4575,1566.1066,2202.3066
2022/1/28,6636.4644,4153.689,4612.795,3575.9792,1535.2489,2148.5808
2022/1/29,6479.1606,4069.3035,4469.182,3344.6887,1476.3915,2084.8386
2022/1/30,6351.9585,4046.9795,4414.517,3522.8862,1449.7474,2056.8435
2022/1/31,6381.843,3878.622,4203.3765,4145.756,1401.4524,1987.0328
2022/2/1,5890.7676,3704.5356,3850.6924,4094.1775,1361.2643,1908.9047
2022/2/2,5643.763,3619.0334,3608.7927,4093.7378,1315.2427,1816.519
2022/2/3,5370.161,3496.8975,3323.208,4249.8696,1272.8021,1703.1406
2022/2/4,5041.21,3348.7107,3110.0151,4184.672,1218.1583,1577.1427
2022/2/5,4834.1616,3267.5107,3001.042,4281.0225,1149.874,1564.2048
2022/2/6,4666.0283,3236.647,2962.765,3860.9133,1090.675,1542.6935
2022/2/7,4194.43,3257.3716,2851.9941,3133.1052,1063.2852,1480.9574
2022/2/8,3903.1978,3221.1987,2824.4238,3158.5122,1042.6652,1432.3226
2022/2/9,3659.384,3191.695,2690.7327,3306.577,1019.50555,1406.5469
2022/2/10,3489.9333,3157.1218,2580.5295,2894.4856,1006.41406,1401.8643
2022/2/11,3359.3604,3077.4458,2475.6184,3319.7937,1001.0123,1387.7887
2022/2/12,3242.9292,3004.4949,2412.27,3026.0806,1002.90857,1348.5162
2022/2/13,3140.6875,2990.062,2380.806,3209.6587,993.2408,1322.9192
2022/2/14,2654.6387,2941.336,2323.6196,3375.5996,978.0183,1263.1091
2022/2/15,2786.0103,2877.9832,2233.761,3346.319,1018.1017,1221.0898
2022/2/16,2645.0527,2748.0574,2134.888,2868.9932,1018.2777,1180.159
2022/2/17,2498.3618,2572.934,2052.026,3360.722,1003.8263,1137.2948
2022/2/18,2347.2957,2303.2642,1983.8577,2782.4968,933.8721,1096.5485
2022/2/19,2265.1646,2121.6594,1933.9921,2815.822,897.9018,1069.7755
2022/2/20,2204.465,2080.3352,1927.9812,2555.1045,886.41736,1070.4331
2022/2/21,2068.6777,1850.0714,1925.3088,2611.8967,874.3567,1059.613
2022/2/22,1998.9294,1620.4994,1890.9462,2350.606,812.38776,1038.9248
2022/2/23,1925.5491,1438.1035,1861.8807,2309.1765,789.1507,1008.85754
2022/2/24,1808.6174,1335.7911,1831.5479,2108.5452,757.2327,975.6732
2022/2/25,1738.8838,1218.7117,1772.4044,2070.5532,772.8009,919.8938
2022/2/26,1680.3297,1152.3563,1739.7407,2089.6501,758.4815,903.3612
2022/2/27,1646.6661,1139.3202,1719.9327,2036.2904,751.1919,890.19836
2022/2/28,2789.6716,1079.4851,1670.5039,1943.0413,732.2188,890.1582
2022/3/1,2448.5217,1029.2957,1600.5791,1718.9166,704.3364,859.8768
2022/3/2,2325.728,964.1581,1521.135,1659.9095,680.79767,824.02924
2022/3/3,2247.3613,904.0126,1530.8275,1651.0476,689.5603,792.4118
2022/3/4,2216.837,796.25116,1508.9282,1551.883,678.6772,761.07294
2022/3/5,2158.1611,727.486,1497.1494,1456.3546,668.32007,735.37463
2022/3/6,2099.942,712.81824,1502.4893,1415.1881,662.449,720.9895
2022/3/7,1008.6276,648.9007,1488.755,1416.9708,649.71155,676.7617
2022/3/8,927.7477,577.30115,1499.623,1491.1545,640.9552,648.53613
2022/3/9,914.83496,503.8458,1529.5652,1530.0204,1116.0787,629.5646
2022/3/10,893.3188,466.28717,1493.06,1402.9669,1090.1931,612.285
2022/3/11,804.11127,419.46878,1500.8395,1416.726,1075.0251,586.874
2022/3/12,790.3633,396.42493,1496.1318,1259.0114,1074.692,569.9353
2022/3/13,780.5122,393.1939,1489.4073,1290.3131,1071.9744,563.6385
2022/3/14,765.8627,389.64175,1484.5399,1322.7635,1093.531,556.8975
2022/3/15,789.3182,398.12988,1493.5308,1264.8108,1096.8312,552.86194
2022/3/16,781.5426,411.64667,1501.8674,1251.3169,607.4679,550.6931
2022/3/17,762.85986,421.16513,1501.0825,1259.9376,604.635,544.2215
2022/3/18,752.2803,445.5367,1470.1329,1103.6532,603.6942,541.4186
2022/3/19,742.6132,451.29175,1462.9906,1108.5546,601.57794,542.72156
2022/3/20,773.561,452.06555,1460.5135,1068.8082,603.9582,543.56604
2022/3/21,727.4852,467.28516,1464.4806,1139.3004,1004.6435,540.9585
2022/3/22,706.21924,483.82388,1453.6974,1229.3595,1071.9681,531.6363
2022/3/23,729.42456,498.59512,1446.0624,1460.0714,1230.1854,525.1102
2022/3/24,701.7114,507.93683,1428.1913,1628.9229,1384.7046,521.0082
2022/3/25,686.1713,523.57886,1433.0095,1707.3765,1520.1333,512.03143
2022/3/26,679.588,527.4328,1424.2616,1985.6218,1643.5474,503.0179
2022/3/27,640.30536,528.32947,1422.7394,2000.7102,1690.1787,498.0851
2022/3/28,629.711,530.2047,1421.0625,1919.8815,1398.9233,490.94257
2022/3/29,613.7514,542.2213,1417.753,1810.0748,1476.5548,496.78174
2022/3/30,641.86566,545.84894,1431.3938,1798.517,1496.2676,584.3501
2022/3/31,744.4164,566.20276,1427.4862,1771.7361,1528.525,738.3189
2022/4/1,784.61163,576.2213,1372.4967,1708.5787,1573.4591,919.08777
2022/4/2,817.241,558.8937,1358.9851,1428.9124,1652.5488,1012.2556
2022/4/3,841.1381,556.94086,1355.0061,1445.6,1689.4412,1073.292
2022/4/4,798.83435,569.76575,1323.129,1399.1663,1716.1543,1236.0505
2022/4/5,820.09296,589.2811,1300.049,1423.0146,1747.1399,1386.5225
2022/4/6,835.92377,578.73883,1293.3687,1240.3008,1798.6093,1460.4512
2022/4/7,843.39026,599.03235,1295.9749,1054.8845,1826.4182,1472.3203
2022/4/8,932.215,624.1411,1333.7847,1049.2535,1871.1532,1477.4673
2022/4/9,1058.8322,631.8317,1331.2754,1091.3256,1975.4623,1474.5209
2022/4/10,1158.921,635.0886,1326.8344,1051.8772,2011.4116,1469.0502
2022/4/11,1207.337,636.53705,1308.0288,1033.0026,2054.0806,1477.7195
2022/4/12,1334.8263,648.33813,1251.8636,1088.4508,2117.0427,1503.0819
2022/4/13,1521.7603,660.3138,1156.0809,972.7253,2152.812,1505.4703
2022/4/14,1645.6248,663.4349,1024.2163,960.35895,2190.5527,1508.1682
2022/4/15,1758.8324,635.60376,793.22705,871.10394,1993.9974,1463.6158
2022/4/16,1678.8724,615.9763,748.48895,807.9418,1779.1583,1430.6277
2022/4/17,1650.7103,610.90454,732.7602,826.3002,1657.9506,1373.1667
2022/4/18,1579.652,535.04584,628.74445,824.0846,1437.8271,1345.9609
2022/4/19,1512.0564,507.93466,553.6327,818.8934,1378.2656,1315.6816
2022/4/20,1588.1672,498.56494,495.27252,789.1878,1334.3751,1296.3395
2022/4/21,2083.7578,494.3446,492.96194,815.101,1563.4078,1261.175
2022/4/22,2038.6721,500.03497,627.0251,969.30963,1752.6505,1231.2081
2022/4/23,2157.2744,507.454,649.5734,1053.1814,2026.6362,1231.5122
2022/4/24,2161.7896,509.7905,657.4021,1137.0531,2146.3018,1262.8171
2022/4/25,2218.1653,576.633,744.4862,1121.5513,2333.929,1225.891
2022/4/26,2264.653,597.72186,815.42535,1146.5618,2358.549,1189.4893
2022/4/27,2197.7898,597.2347,862.0204,1299.9059,2366.262,1163.7837
2022/4/28,1819.8962,599.42035,893.10925,1352.1163,2099.107,1152.8018
2022/4/29,1777.7875,599.5324,923.9535,1486.5687,2077.257,1158.9559
2022/4/30,1730.3981,602.3302,925.3245,1471.1261,1921.6042,1151.2261
2022/5/1,1691.9507,599.4764,921.6344,1511.3767,1852.1278,1151.5696
2022/5/2,1661.5034,597.4567,902.8068,1508.4271,1656.002,1136.7361
2022/5/3,1613.4517,590.555,859.9375,1418.284,1571.5691,1121.4889
2022/5/4,1585.9482,580.64856,908.099,1267.9368,1518.5785,1097.0554
2022/5/5,1558.2793,577.10504,879.4753,1208.2997,1451.7798,1068.1936
2022/5/6,1520.8292,573.62616,834.27844,1066.4583,1399.2838,1043.9722
2022/5/7,1492.7701,566.07776,824.2802,1090.912,1372.447,1028.8932
2022/5/8,1482.9338,568.078,824.2123,1049.9221,1371.2925,1010.306
2022/5/9,1482.9523,566.3989,812.11584,1107.7809,1505.2649,1009.1194
2022/5/10,1475.1841,575.1112,796.771,1117.0166,1515.8693,1009.80914
2022/5/11,1433.0826,576.5317,686.84467,1201.5035,1476.6702,1012.34937
2022/5/12,1295.3339,576.49286,653.87,1202.0659,1455.3502,1021.8117
2022/5/13,1176.6176,574.07446,624.8539,1170.8501,1407.5562,1029.5479
2022/5/14,1141.7102,575.0293,618.62897,1144.7896,1326.9409,1043.1766
2022/5/15,1159.3662,575.22546,618.28064,1099.7882,1312.2611,1060.1309
2022/5/16,1127.7488,573.32434,610.0918,1013.11206,1269.1185,1058.9115
2022/5/17,1200.4926,564.91595,587.9139,978.50775,1216.2747,1053.9503
2022/5/18,1164.1023,559.75586,562.5827,971.9726,1164.1683,1052.4905
2022/5/19,1425.5941,557.7017,543.4187,962.1459,1129.6543,1055.4193
2022/5/20,1474.2236,559.508,536.0776,968.7634,1101.8368,1072.0343
2022/5/21,1439.3826,557.1844,536.2203,967.14386,1082.1555,1085.0515
2022/5/22,1362.499,556.26404,535.2638,971.0984,1057.0977,1094.623
2022/5/23,1354.6792,555.279,531.7555,1016.67523,1034.6254,1115.7426
2022/5/24,1198.0381,556.6649,520.8993,1035.3282,1008.8027,1123.1089
2022/5/25,1133.9347,551.30865,508.30676,1023.70123,962.39355,1121.1442
2022/5/26,958.12134,449.9489,385.09644,1018.5061,965.8131,1105.1332
2022/5/27,937.3374,399.58698,326.56464,1012.3961,939.6237,1077.5071
2022/5/28,917.0466,387.12634,319.79776,1002.818,887.0376,1048.5503
2022/5/29,916.513,385.16922,318.1583,983.7076,881.8684,1031.0105
2022/5/30,936.02,378.1166,311.54434,929.15265,876.4039,860.116
2022/5/31,959.792,367.21652,287.07114,916.41626,865.88116,838.26794
2022/6/1,933.3374,370.6221,267.9139,996.0188,857.9064,820.28186
2022/6/2,888.53125,473.0014,360.41766,875.38245,712.2023,802.3104
2022/6/3,852.4832,521.5959,397.87073,850.5621,597.02484,783.205
2022/6/4,817.84454,530.2112,397.85544,823.63654,516.4704,779.28827
2022/6/5,807.0147,530.9764,396.14972,808.7877,527.78925,776.9233
2022/6/6,797.52795,479.9333,356.61884,813.1691,489.00497,897.96375
2022/6/7,784.7735,480.2997,330.68796,818.93445,451.4946,873.4127
2022/6/8,731.16144,484.23773,318.41315,761.27167,442.0468,851.7366
2022/6/9,745.4173,490.39368,310.11212,901.65924,498.84875,831.52484
2022/6/10,741.77423,502.878,301.5053,935.1031,574.607,808.41315
2022/6/11,739.684,509.57712,304.7316,967.0513,634.3424,795.9592
2022/6/12,723.4484,511.71533,306.01938,1005.03046,616.1509,787.44305
2022/6/13,722.1126,572.5312,342.4463,1074.4615,605.24054,766.2659
2022/6/14,717.4981,593.28375,363.37042,1091.3816,584.04645,749.2636
2022/6/15,724.4273,597.58386,372.90823,1077.596,558.4144,732.7236
2022/6/16,695.9966,595.90265,330.69305,1075.379,548.5664,719.34357
2022/6/17,682.17126,597.6356,323.56772,1077.9431,532.4702,699.03394
2022/6/18,676.5411,594.00586,323.85654,1077.9492,515.9235,685.9066
2022/6/19,672.7177,593.4174,327.37674,1053.0797,507.04773,675.63446
2022/6/20,674.9183,602.30646,331.61218,983.491,653.54596,661.1009
2022/6/21,671.2457,612.3228,338.33826,967.5193,660.1818,657.2636
2022/6/22,654.62006,628.8249,349.7738,953.1801,663.94714,658.20135
2022/6/23,659.3708,663.9759,413.1595,950.0144,659.2515,659.9987
2022/6/24,683.393,715.18494,438.64523,935.6465,664.4018,664.3162
2022/6/25,674.0645,738.47015,442.75836,942.4194,684.5734,677.55023
2022/6/26,672.3975,745.17145,440.7706,937.4735,693.0783,684.5472
2022/6/27,666.95135,797.3461,438.76926,949.25256,554.3495,692.2804
2022/6/28,664.6993,897.4385,448.9255,995.2626,558.9194,691.2418
2022/6/29,626.7377,976.83856,448.2629,1004.8042,560.8743,685.8025
2022/6/30,411.6454,1072.6307,443.0387,992.319,684.37225,683.988
2022/7/1,404.3629,1193.2214,421.07822,961.077,678.88257,671.42615
2022/7/2,357.45923,1232.7781,418.05582,896.6421,663.05035,650.9555
2022/7/3,357.853,1239.363,417.09082,871.7493,659.29346,642.4464
2022/7/4,359.2624,1319.6382,411.20398,846.70795,655.8571,541.396
2022/7/5,369.78314,1420.3341,397.41202,777.23486,646.96875,534.96497
2022/7/6,466.75885,1487.9374,394.04984,737.93024,636.8526,532.0993
2022/7/7,765.51306,1562.9554,392.48172,726.16754,511.7098,528.5025
2022/7/8,750.8267,1605.2582,404.02597,778.12823,513.8282,539.91907
2022/7/9,892.12646,1606.9287,405.93048,802.0566,515.3012,553.6797
2022/7/10,922.62524,1608.9225,406.08,837.57916,509.10324,561.82733
2022/7/11,934.3162,1625.86,413.0881,908.7074,495.21338,669.75806
2022/7/12,949.66864,1652.5465,429.69354,910.06256,483.664,690.7185
2022/7/13,1103.8959,1641.0667,442.31662,1007.75446,475.65152,724.4073
2022/7/14,832.90625,1338.0414,451.3091,1161.5042,465.9439,763.6579
2022/7/15,932.4432,1210.3292,472.17545,1265.8849,456.6868,809.0694
2022/7/16,944.9106,1177.4501,480.434,1304.0209,454.8534,836.7918
2022/7/17,1002.4785,1170.2767,482.3181,1342.1569,452.8524,852.5121
2022/7/18,1027.3397,1105.122,484.0816,1401.3695,440.64926,890.33014
2022/7/19,1087.9509,1004.8615,475.18088,1471.9453,421.00146,914.71796
2022/7/20,1022.1806,960.6943,459.6356,1546.5121,413.1021,913.92615
2022/7/21,1260.3383,1169.2313,456.66586,1575.9965,403.0048,913.01685
2022/7/22,1287.183,1179.2865,446.89017,1680.3278,401.78952,912.29614
2022/7/23,1309.9908,1173.3827,437.82294,1885.1875,384.7483,907.50934
2022/7/24,1298.5942,1170.9341,438.41586,2014.7493,383.56024,900.64575
2022/7/25,1303.5658,1135.1753,431.68127,2038.1763,398.99017,879.8852
2022/7/26,1289.4204,1090.5576,430.27118,2165.7908,414.20218,863.5978
2022/7/27,1831.348,1048.5265,433.99524,2201.3972,413.12097,848.64465
2022/7/28,1797.103,990.08594,419.1822,2309.197,422.79715,824.5086
2022/7/29,1716.9812,929.65155,406.96686,2297.3967,411.1493,786.38855
2022/7/30,1559.7402,908.4485,404.39636,2268.122,392.32288,760.5292
2022/7/31,1508.7224,904.06433,401.98557,2242.084,383.32767,747.80005
2022/8/1,1770.0449,861.1322,397.2948,2156.0928,367.10153,719.3783
2022/8/2,1706.4899,786.03,375.03363,2107.8337,352.4385,692.83167
2022/8/3,1043.1044,726.6303,355.749,2111.8198,341.07352,669.11224
2022/8/4,996.4877,670.5306,334.33386,2000.8257,348.84296,644.5215
2022/8/5,987.185,614.5494,318.69516,1987.7406,338.42923,620.8848
2022/8/6,1064.8634,597.724,318.11414,1974.227,323.8081,614.0719
2022/8/7,1078.4569,594.7473,316.8705,2013.1538,317.93076,611.7676
2022/8/8,814.1242,567.7288,313.036,2241.0256,312.25455,602.0802
2022/8/9,867.3315,525.5511,312.703,2268.8215,305.22055,589.39795
2022/8/10,994.9716,498.50244,308.7054,2107.8772,295.24686,573.2443
2022/8/11,801.63837,463.4808,305.41626,2039.0317,257.70715,560.0915
2022/8/12,774.28955,421.84192,298.86517,1862.7546,248.36206,548.51056
2022/8/13,764.7403,411.01297,293.28754,1793.4395,239.2621,541.281
2022/8/14,755.6804,408.80795,293.0531,1749.0709,233.46227,536.6627
2022/8/15,724.3684,351.78137,286.83157,1650.351,249.62762,526.92975
2022/8/16,699.7206,308.70267,277.46533,1437.4054,248.05614,516.91864
2022/8/17,893.04645,295.34753,270.76813,1559.0266,246.37779,511.57635
2022/8/18,1102.7845,288.1462,273.58328,1685.2986,242.51193,501.7982
2022/8/19,1203.304,285.00787,274.533,1794.2866,240.5088,490.61923
2022/8/20,1230.9656,285.85712,276.47656,1680.7697,240.1547,482.53763
2022/8/21,1224.4596,286.15674,277.0729,1711.2375,237.13954,478.70575
2022/8/22,1245.03,326.45276,282.73544,1808.2755,214.8768,465.86618
2022/8/23,1264.2206,342.29312,286.6855,2017.4966,214.7888,454.0255
2022/8/24,1057.1467,334.0205,291.6226,1998.4795,218.11406,442.4826
2022/8/25,914.51483,327.39252,284.29678,1870.3746,224.91756,432.58984
2022/8/26,878.6177,325.1595,283.88733,1893.965,224.7604,418.83972
2022/8/27,801.17474,324.95905,283.6206,2005.9471,217.45195,414.82715
2022/8/28,762.5949,324.88574,282.77283,1967.4606,214.43678,412.59604
2022/8/29,879.8909,323.01053,282.62332,1885.4469,191.87651,401.94534
2022/8/30,864.9911,323.47177,279.87445,1851.2166,192.44225,390.24142
2022/8/31,849.14923,318.86343,276.53772,1798.9033,190.24007,373.46292
2022/9/1,990.7802,318.30734,266.45795,1692.7155,175.60847,343.18817
2022/9/2,973.897,325.48282,263.57825,1608.284,166.73062,305.5843
2022/9/3,982.9715,328.39697,261.98462,1604.5691,161.76472,296.42313
2022/9/4,985.6689,328.39697,261.94385,1567.2848,159.94179,298.3543
2022/9/5,936.41376,331.82843,257.0611,1611.7057,,244.77756
2022/9/6,863.8099,338.5987,248.14339,1549.597,,257.11182
2022/9/7,823.58514,336.04663,236.24742,1550.7072,,368.7012
2022/9/8,726.2451,339.13107,232.1547,1765.6058,,508.22174
2022/9/9,705.406,335.20386,222.39769,1805.3359,,707.2444
2022/9/10,690.5025,334.15414,223.8299,1764.99,,817.25977
2022/9/11,692.5964,333.55927,223.79932,1750.2516,,884.191
2022/9/12,753.2297,325.4052,225.88222,1737.02,,1109.8151
2022/9/13,817.2116,311.4142,253.95035,1754.7593,,1259.4108
2022/9/14,834.6579,310.00024,291.7585,1752.9851,,1332.7634
2022/9/15,886.4963,306.37912,335.3821,1692.626,,1396.2981
2022/9/16,946.4782,301.89362,374.33026,1618.4187,,1454.627
2022/9/17,969.63934,301.885,383.95303,1635.7808,,1463.3326
2022/9/18,978.2024,302.55536,386.70193,1589.5278,,1459.9651
2022/9/19,990.55206,301.38065,401.07324,1430.2059,,1487.3767
2022/9/20,1016.22284,300.78574,415.78604,1346.5322,,1527.0264
2022/9/21,1022.4345,300.13263,428.52127,1263.0212,,1573.6262
2022/9/22,1149.3055,300.18222,445.54633,1124.1456,,1614.7616
2022/9/23,1163.8115,307.0861,456.4467,1075.3429,,1660.529
2022/9/24,1180.4556,309.43552,459.10724,996.66064,,1677.59
2022/9/25,1179.1714,309.83,462.11096,999.6846,,1686.7487
2022/9/26,1198.2809,310.65982,476.35315,983.2638,,1727.4967
2022/9/27,1283.7571,308.998,516.7369,995.7419,,1761.0684
2022/9/28,1489.646,306.9654,564.3377,1021.4685,,1780.4097
2022/9/29,1846.0012,300.53354,625.4196,1092.6605,,1795.7158
2022/9/30,1935.573,292.58643,685.9357,1267.1997,,1801.092
2022/10/1,1981.6708,291.58414,708.9054,1264.1515,,1800.4231
2022/10/2,2030.2488,290.13138,711.50305,1161.6898,,1797.2567
2022/10/3,2047.846,288.2087,672.60077,1075.7728,,1799.4343
2022/10/4,2011.257,282.73605,661.7123,965.69196,,1806.5364
2022/10/5,1812.4481,280.78537,687.1471,840.57935,,1833.0173
2022/10/6,1811.6754,281.95148,720.19653,622.30414,,1857.608
2022/10/7,1781.8611,292.2049,753.41077,341.35498,,1878.4296
2022/10/8,2151.9312,296.1429,759.96185,242.54442,,1891.2776
2022/10/9,2131.633,298.557,763.65704,224.66151,,1896.7604
2022/10/10,2095.7322,317.40204,848.5308,228.12424,,1905.3853
2022/10/11,1975.7646,355.2387,924.22363,244.99582,,1920.3735
2022/10/12,2231.3428,383.19913,962.88464,301.22653,,1931.4095
2022/10/13,2298.9604,421.68243,1004.9027,332.3538,,1934.3383
2022/10/14,2296.782,460.88348,1040.2983,333.31564,,1940.2294
2022/10/15,1922.951,468.89526,1056.7798,341.20706,,1930.7728
2022/10/16,1942.7782,469.74237,1061.3058,343.64,,1926.9205
2022/10/17,1979.4629,482.2741,1080.728,336.869,,1936.2799
2022/10/18,2125.2964,495.43958,1112.2671,328.6147,,1935.8755
2022/10/19,2069.7634,512.51715,1146.725,285.02164,,1925.2616
2022/10/20,1966.495,537.98584,1147.2074,291.45425,,1919.1931
2022/10/21,2179.0444,559.6804,1161.0588,292.84476,,1904.7885
2022/10/22,2285.194,561.1375,1157.9685,262.51965,,1903.7515
2022/10/23,2311.0564,561.24524,1154.4993,236.61455,,1902.2277
2022/10/24,2341.2976,562.892,1184.6401,225.58885,,1895.2742
2022/10/25,2369.6877,569.70325,1182.2701,185.52867,,1897.7759
2022/10/26,2452.3008,565.1035,1129.7747,157.52304,,1917.0779
2022/10/27,2695.8938,544.4673,1155.043,121.32407,,1924.837
2022/10/28,2525.2285,514.1553,1130.8535,93.310936,,1926.1823
2022/10/29,2486.7004,505.74475,1114.9598,81.779724,,1920.6512
2022/10/30,2477.335,504.61313,1110.8281,75.72328,,1914.1085
2022/10/31,2457.1545,477.84683,1023.87305,79.16972,,1856.0093
2022/11/1,2422.5198,363.7592,889.7012,83.36041,,1802.2987
2022/11/2,2509.924,347.30237,883.20276,85.76381,,1723.6072
2022/11/3,2475.8079,345.92288,855.84814,89.99032,,1661.9918
2022/11/4,2448.1904,344.205,834.6607,92.89031,,1618.5128
2022/11/5,2425.1802,344.98312,826.79803,92.55437,,1606.5646
2022/11/6,2417.4487,344.95294,827.69507,92.85864,,1600.858
2022/11/7,2391.5352,370.16946,864.77606,88.80856,,1590.8444
2022/11/8,2337.3528,491.1998,1003.5181,95.445244,,1559.3076
2022/11/9,2091.136,505.35028,1041.8649,90.51588,,1517.242
2022/11/10,1930.9364,514.7933,1040.8761,86.68253,,1482.242
2022/11/11,1841.2432,412.75674,1045.8386,81.47345,,1417.1821
2022/11/12,1809.0995,406.39816,1043.6266,75.981544,,1391.8154
2022/11/13,1801.2429,405.467,1043.7965,71.80564,,1382.8746
2022/11/14,1633.5327,398.81747,1039.4999,71.26776,,1354.4596
2022/11/15,2113.9548,382.42102,996.4556,68.99054,,1337.3654
2022/11/16,2204.053,375.349,960.0967,71.48845,,1325.5819
2022/11/17,2037.1522,363.42508,931.5851,70.0162,,1306.3531
2022/11/18,2262.32,468.8888,901.9828,66.51358,,1292.5026
2022/11/19,2242.134,475.49307,899.21014,64.1639,,1285.9736
2022/11/20,2267.255,476.84454,897.00323,62.652172,,1280.1616
2022/11/21,2449.6846,470.82654,883.7889,61.403923,,1254.5929
2022/11/22,2004.8688,458.1159,858.0653,57.42916,,1212.7389
2022/11/23,1939.2787,451.45557,833.3373,54.86611,,1142.0206
2022/11/24,2052.0042,446.52176,801.85254,51.72379,,930.2943
2022/11/25,1870.4688,434.6582,771.8459,49.272186,,796.1663
2022/11/26,1867.431,433.41666,761.4111,47.65823,,764.6074
2022/11/27,1822.0342,433.03082,760.373,45.569927,,753.7016
2022/11/28,1802.6266,440.6374,740.12164,45.301235,,703.5388
2022/11/29,1773.1582,455.8031,709.9672,46.994366,,672.0548
2022/11/30,1717.5332,481.78052,680.35474,41.917477,,703.2941
2022/12/1,1590.0513,517.1255,641.3811,39.543243,,863.10925
2022/12/2,1548.373,567.68787,614.8692,36.980396,,943.18115
2022/12/3,1511.405,588.4879,610.5658,35.040924,,948.4377
2022/12/4,1516.796,594.85944,606.61237,34.65457,,946.6901
2022/12/5,1493.5945,641.87396,599.0453,34.42286,,953.1153
