Day,Canada,France,Germany,India,United Kingdom,United States
2020/8/31,23.376398,31.42786,11.3490715,4.522797,84.76771,55.279415
2020/9/1,23.386702,31.42786,11.3490715,4.580254,84.78384,55.489353
2020/9/2,23.409883,31.42786,11.3490715,4.6535654,84.81024,55.651268
2020/9/3,23.425339,31.42786,11.3490715,4.7267365,84.82637,55.903072
2020/9/4,23.433067,31.42786,11.3490715,4.803626,84.84837,56.161907
2020/9/5,23.448523,31.42786,11.3490715,4.8800244,84.86157,56.439476
2020/9/6,23.4511,31.623884,11.390696,4.954739,84.883575,56.704166
2020/9/7,23.456251,31.623884,11.390696,5.026016,84.90411,56.938694
2020/9/8,23.458826,31.623884,11.390696,5.1055017,84.92318,57.13926
2020/9/9,23.461403,31.623884,11.390696,5.183724,84.95838,57.261356
2020/9/10,23.479433,31.623884,11.390696,5.265945,84.98185,57.423275
2020/9/11,23.484585,31.623884,11.390696,5.350762,85.00238,57.665123
2020/9/12,23.505192,31.623884,11.390696,5.4350176,85.02585,57.90873
2020/9/13,23.507769,32.025272,11.471564,5.51317,85.05372,58.161415
2020/9/14,23.523224,32.025272,11.471564,5.5928655,85.08745,58.355244
2020/9/15,23.5258,32.025272,11.471564,5.6668086,85.11678,58.56606
2020/9/16,23.546408,32.025272,11.471564,5.757308,85.14758,58.671173
2020/9/17,23.56959,32.025272,11.471564,5.836723,85.18572,58.905704
2020/9/18,23.58247,32.025272,11.471564,5.9190845,85.231186,59.227486
2020/9/19,23.600502,32.025272,11.471564,6.006567,85.28693,59.441814
2020/9/20,23.61338,32.69269,11.569083,6.0860524,85.330925,59.67693
2020/9/21,23.628836,32.69269,11.569083,6.165327,85.36759,59.874275
2020/9/22,23.644293,32.69269,11.569083,6.2392,85.42626,60.015987
2020/9/23,23.672626,32.69269,11.569083,6.3153176,85.47027,60.173218
2020/9/24,23.688082,32.69269,11.569083,6.394522,85.527466,60.366467
2020/9/25,23.711266,32.69269,11.569083,6.4745684,85.61253,60.63086
2020/9/26,23.72672,32.69269,11.569083,6.5509667,85.66241,60.84753
2020/9/27,23.742176,33.56236,11.699902,6.629821,85.72108,61.075325
2020/9/28,23.760208,33.56236,11.699902,6.7027116,85.79001,61.26974
2020/9/29,23.773088,33.56236,11.699902,6.757151,85.87215,61.416725
2020/9/30,23.798847,33.56236,11.699902,6.839864,85.95282,61.533844
2020/10/1,23.832333,33.56236,11.699902,6.922716,86.02322,61.766617
2020/10/2,23.84779,33.56236,11.699902,6.9995356,86.112686,61.967476
2020/10/3,23.904459,33.56236,11.699902,7.0745306,86.21683,62.1821
2020/10/4,24.136292,34.43514,11.8438015,7.140476,86.32536,62.447662
2020/10/5,24.272814,34.43514,11.8438015,7.203826,86.42803,62.613094
2020/10/6,24.321756,34.43514,11.8438015,7.2658424,86.52044,62.788185
2020/10/7,24.381002,34.43514,11.8438015,7.335015,86.62018,62.936928
2020/10/8,24.447977,34.43514,11.8438015,7.403135,86.74338,63.122852
2020/10/9,24.47631,34.43514,11.8438015,7.470764,86.90472,63.351818
2020/10/10,24.509798,34.43514,11.8438015,7.535727,87.04699,63.567024
2020/10/11,24.587076,35.508614,12.137548,7.600129,87.1878,63.79892
2020/10/12,24.646322,35.508614,12.137548,7.6573753,87.344734,63.998314
2020/10/13,24.6592,35.508614,12.137548,7.7069044,87.53248,64.166084
2020/10/14,24.700417,35.508614,12.137548,7.758117,87.70848,64.31161
2020/10/15,24.762238,35.508614,12.137548,7.8058224,87.88302,64.50251
2020/10/16,24.787996,35.508614,12.137548,7.868611,88.06196,64.7429
2020/10/17,24.878153,35.508614,12.137548,7.92733,88.284904,64.946976
2020/10/18,24.937399,37.006805,12.689363,7.9997997,88.522514,65.204636
2020/10/19,24.996645,37.006805,12.689363,8.04042,88.79533,65.40755
2020/10/20,25.03271,37.006805,12.689363,8.0816,89.04027,65.62216
2020/10/21,25.079075,37.006805,12.689363,8.131901,89.32334,65.80135
2020/10/22,25.117714,37.006805,12.689363,8.1811495,89.631355,66.03296
2020/10/23,25.20787,37.006805,12.689363,8.229556,89.971634,66.34303
2020/10/24,25.292875,37.006805,12.689363,8.275157,90.32658,66.61123
2020/10/25,25.357273,39.76672,13.896458,8.315706,90.65659,66.88031
2020/10/26,25.439703,39.76672,13.896458,8.3493805,90.977806,67.12509
2020/10/27,25.49895,39.76672,13.896458,8.3836155,91.35182,67.30106
2020/10/28,25.568499,39.76672,13.896458,8.419254,91.765434,67.50075
2020/10/29,25.640623,39.76672,13.896458,8.455524,92.18345,67.76309
2020/10/30,25.71275,39.76672,13.896458,8.495021,92.5956,68.07433
2020/10/31,25.820938,39.76672,13.896458,8.533676,93.06495,68.39934
2020/11/1,25.91367,44.67358,15.824242,8.566649,93.58124,68.6652
2020/11/2,25.978067,44.67358,15.824242,8.601446,94.07992,68.94102
2020/11/3,26.086256,44.67358,15.824242,8.635821,94.606476,69.148315
2020/11/4,26.15323,44.67358,15.824242,8.671881,95.10223,69.364395
2020/11/5,26.336119,44.67358,15.824242,8.72127,95.65518,69.666275
2020/11/6,26.482946,44.67358,15.824242,8.768273,96.15386,70.04632
2020/11/7,26.598862,44.67358,15.824242,8.808753,96.72149,70.40559
2020/11/8,26.73796,52.13188,18.09572,8.847969,97.33311,70.774506
2020/11/9,26.877062,52.13188,18.09572,8.882345,97.94473,71.095116
2020/11/10,26.956915,52.13188,18.09572,8.9137745,98.578354,71.35336
2020/11/11,27.065102,52.13188,18.09572,8.949694,99.298515,71.62566
2020/11/12,27.240265,52.13188,18.09572,8.988278,99.89987,72.11581
2020/11/13,27.376787,52.13188,18.09572,9.026653,100.49976,72.56027
2020/11/14,27.590588,52.13188,18.09572,9.063133,101.13045,72.95467
2020/11/15,27.745144,60.668324,21.111675,9.094492,101.790474,73.32681
2020/11/16,27.90485,60.668324,21.111675,9.12501,102.4637,73.75781
2020/11/17,28.064556,60.668324,21.111675,9.156509,103.13252,74.05851
2020/11/18,28.252598,60.668324,21.111675,9.189762,103.76468,74.35658
2020/11/19,28.399426,60.668324,21.111675,9.230803,104.44817,74.82242
2020/11/20,28.651863,60.668324,21.111675,9.271773,105.20207,75.359116
2020/11/21,28.855362,60.668324,21.111675,9.31134,105.91343,75.92129
2020/11/22,29.033098,69.383675,24.948215,9.346488,106.62479,76.49487
2020/11/23,29.218565,69.383675,24.948215,9.382337,107.35522,76.99966
2020/11/24,29.339632,69.383675,24.948215,9.416011,108.10618,77.38117
2020/11/25,29.501915,69.383675,24.948215,9.449756,108.84981,77.79489
2020/11/26,29.749203,69.383675,24.948215,9.486516,109.5773,78.347984
2020/11/27,29.986187,69.383675,24.948215,9.521032,110.3092,79.018196
2020/11/28,30.21029,69.383675,24.948215,9.555058,110.98535,79.50834
2020/11/29,30.452427,76.66307,29.230726,9.589854,111.65858,79.9938
2020/11/30,30.691986,76.66307,29.230726,9.620933,112.36847,80.434746
2020/12/1,30.880028,76.66307,29.230726,9.654747,113.1033,80.809814
2020/12/2,31.047462,76.66307,29.230726,9.689895,113.785324,81.26248
2020/12/3,31.256111,76.66307,29.230726,9.726796,114.40428,81.959045
2020/12/4,31.549765,76.66307,29.230726,9.764679,115.011505,82.76599
2020/12/5,31.76099,76.66307,29.230726,9.800598,115.74927,83.56825
2020/12/6,31.987669,82.82854,34.558594,9.834413,116.47969,84.32748
2020/12/7,32.268444,82.82854,34.558594,9.861843,117.076645,85.02316
2020/12/8,32.487396,82.82854,34.558594,9.888853,117.71614,85.48812
2020/12/9,32.7012,82.82854,34.558594,9.917055,118.39963,86.06581
2020/12/10,32.930454,82.82854,34.558594,9.945959,119.09193,86.81566
2020/12/11,33.22926,82.82854,34.558594,9.975003,119.749016,87.78863
2020/12/12,33.54867,82.82854,34.558594,10.006011,120.47651,88.58064
2020/12/13,33.91445,88.72797,41.411087,10.033442,121.19667,89.51408
2020/12/14,34.239017,88.72797,41.411087,10.0570135,121.91243,90.2285
2020/12/15,34.48115,88.72797,41.411087,10.081848,122.616455,90.82493
2020/12/16,34.68465,88.72797,41.411087,10.108998,123.35861,91.39735
2020/12/17,34.952545,88.72797,41.411087,10.133903,124.10078,92.20488
2020/12/18,35.310596,88.72797,41.411087,10.157616,124.81067,93.19717
2020/12/19,35.6094,88.72797,41.411087,10.181959,125.6423,94.17452
2020/12/20,35.92624,93.9911,49.09368,10.205882,126.5018,95.03798
2020/12/21,36.29202,93.9911,49.09368,10.229243,127.305565,95.83643
2020/12/22,36.495514,93.9911,49.09368,10.25036,128.11226,96.44838
2020/12/23,36.668102,93.9911,49.09368,10.273721,128.99376,97.07174
2020/12/24,36.90766,93.9911,49.09368,10.295609,129.91486,97.91822
2020/12/25,37.34299,93.9911,49.09368,10.319181,130.83743,98.866295
2020/12/26,37.734528,93.9911,49.09368,10.33679,131.74094,99.75083
2020/12/27,37.95348,98.843506,55.905743,10.356363,132.70163,100.405815
2020/12/28,38.38366,98.843506,55.905743,10.3759365,133.71513,100.88893
2020/12/29,38.651554,98.843506,55.905743,10.393616,134.76677,101.44612
2020/12/30,38.94263,98.843506,55.905743,10.413679,135.82574,102.08442
2020/12/31,39.34447,98.843506,55.905743,10.434656,136.87006,103.06558
2021/1/1,39.58661,98.843506,55.905743,10.452616,137.98476,104.16737
2021/1/2,39.92148,98.843506,55.905743,10.46833,139.19041,105.26653
2021/1/3,40.266647,103.37854,62.736828,10.483554,140.37405,106.15927
2021/1/4,40.48045,103.37854,62.736828,10.498567,141.59436,106.8573
2021/1/5,40.583485,103.37854,62.736828,10.512668,142.77654,107.45577
2021/1/6,41.1167,103.37854,62.736828,10.531189,144.09073,108.04986
2021/1/7,41.518543,103.37854,62.736828,10.546762,145.51784,109.07348
2021/1/8,41.868866,103.37854,62.736828,10.563179,147.00363,110.20221
2021/1/9,42.40723,103.37854,62.736828,10.579174,148.5481,111.36695
2021/1/10,42.73437,108.713234,69.585754,10.593275,150.09108,112.45352
2021/1/11,43.084698,108.713234,69.585754,10.60457,151.69127,113.45225
2021/1/12,43.401535,108.713234,69.585754,10.616286,153.41028,114.20035
2021/1/13,43.70034,108.713234,69.585754,10.630457,155.23488,114.94229
2021/1/14,44.076424,108.713234,69.585754,10.644348,157.16801,115.99636
2021/1/15,44.46023,108.713234,69.585754,10.657747,159.08356,117.18687
2021/1/16,44.856922,108.713234,69.585754,10.670025,161.05043,118.28837
2021/1/17,45.351498,114.086815,75.6462,10.682722,162.98943,119.2792
2021/1/18,45.74304,114.086815,75.6462,10.692895,165.06485,120.31833
2021/1/19,46.147453,114.086815,75.6462,10.702506,167.05959,121.0796
2021/1/20,46.353527,114.086815,75.6462,10.713871,169.11006,121.738396
2021/1/21,46.72446,114.086815,75.6462,10.724464,171.29108,122.54007
2021/1/22,47.22676,114.086815,75.6462,10.7359,173.31808,123.66031
2021/1/23,47.63118,114.086815,75.6462,10.746563,175.29376,124.78845
2021/1/24,48.16182,119.39817,80.53048,10.757437,177.25037,125.865654
2021/1/25,48.537903,119.39817,80.53048,10.766627,179.13803,126.76542
2021/1/26,48.844433,119.39817,80.53048,10.774836,180.9553,127.49068
2021/1/27,49.215366,119.39817,80.53048,10.784447,182.8063,128.0871
2021/1/28,49.63524,119.39817,80.53048,10.793076,184.5253,129.13414
2021/1/29,49.970108,119.39817,80.53048,10.804511,186.3323,130.2907
2021/1/30,50.299824,119.39817,80.53048,10.814122,188.12758,131.42381
2021/1/31,50.64757,124.31281,84.21955,10.823031,189.8231,132.38008
2021/2/1,51.0082,124.31281,84.21955,10.83131,191.32649,133.20782
2021/2/2,51.237457,124.31281,84.21955,10.837905,192.78441,133.87862
2021/2/3,51.502777,124.31281,84.21955,10.845621,194.25554,134.53127
2021/2/4,51.66506,124.31281,84.21955,10.853128,195.66652,135.39413
2021/2/5,52.05402,124.31281,84.21955,10.8615465,197.09804,136.3545
2021/2/6,52.455864,124.31281,84.21955,10.868211,198.30956,137.27008
2021/2/7,52.700573,129.08743,86.91679,10.873683,199.58414,138.2653
2021/2/8,52.934982,129.08743,86.91679,10.879577,200.73845,139.08601
